	Unnamed: 0.1	Unnamed: 0	Run_ID	Chl	TSM	a_440_cdom	T	S	theta	phi	Chl_comp_1	Chl_comp_2	Bp	Bm	a_440_p	a_440_m	b_440_p	b_440_m	400	412.5	442.5	490	510	560	620	665	673.75	681.25	708.75	753.75	761.25	764.38	767.5	778.75	865	885	900	940	1020
2718	2718	2718	23614	1.1	0.6	0.236	10	0	30	15	1	2	0.009	0.012	0.054	0.037	0.398	0.41	0.0009294	0.001039	0.0013673	0.0022105	0.0023905	0.0026599	0.0009334	0.0005465	0.0005119	0.0004861	0.0002967	8.82e-05	8.45e-05	8.340000000000001e-05	8.47e-05	9.18e-05	3.78e-05	3.19e-05	2.730000000000001e-05	6.4e-06	5.400000000000002e-06
2724	2724	2724	23623	6.8	0.5	0.298	0	30	40	30	1	3	0.005	0.012	0.253	0.031	1.231	0.342	0.000892	0.0008885	0.0009123	0.0012305	0.0013879	0.0018572	0.0008862999999999	0.0005038	0.0004499	0.0004436	0.0003471	0.0001029	0.0001006	9.64e-05	0.0001	0.0001051	3.96e-05	3.73e-05	3.08e-05	9.3e-06	6.2e-06
2735	2735	2735	23639	1.1	0.6	0.21	15	5	30	30	1	3	0.009	0.01	0.028	0.037	0.398	0.4920000000000001	0.0011219	0.0012523	0.001629	0.0025531	0.0027068	0.0028766	0.0009316	0.0005632	0.0005237	0.0005008	0.000292	8.669999999999999e-05	8.499999999999999e-05	8.73e-05	8.72e-05	9.3e-05	3.76e-05	2.93e-05	2.9600000000000005e-05	6.8e-06	5.9e-06
2736	2736	2736	23642	0.9	0.5	0.152	15	30	40	45	1	3	0.009	0.012	0.05	0.031	0.351	0.342	0.0014381	0.0015266	0.0017664	0.0024509	0.0024988	0.0025271	0.0008044	0.0004789	0.0004443	0.000427	0.0002551	7.65e-05	7.32e-05	7.28e-05	7.099999999999999e-05	7.96e-05	2.8600000000000007e-05	2.61e-05	2.49e-05	2.9e-06	3.500000000000001e-06
2738	2738	2738	23644	3.4	1.1	0.236	0	35	80	45	1	3	0.0069999999999999	0.014	0.153	0.068	0.8009999999999999	0.7509999999999999	0.001334	0.0014418	0.0017463	0.0027496	0.0031688	0.0041584	0.0016077	0.0009091	0.000823	0.0007996	0.0005658999999999	0.0001658	0.0001605	0.0001615	0.0001599	0.0001691	7.190000000000001e-05	5.79e-05	5.01e-05	1.23e-05	9.4e-06
2739	2739	2739	23645	0.48	0.2	0.9	25	0	10	15	1	3	0.01	0.002	0.03	0.012	0.238	0.191	0.0001453999999999	0.0001628	0.0002216	0.0003399	0.0003865	0.0005185	0.0002908	0.0001978	0.0001823	0.0001771999999999	0.000102	2.93e-05	2.660000000000001e-05	2.7399999999999995e-05	2.71e-05	3.21e-05	1.4300000000000004e-05	4e-06	1.11e-05	1.6e-06	1.5e-06
2752	2752	2752	23660	0.36	0.04	0.294	0	5	50	60	1	4	0.012	0.001	0.032	0.003	0.199	0.027	0.000417	0.0004646	0.0006152	0.0009917	0.0010687	0.0010890999999999	0.0003314	0.0001898	0.0001712	0.0001631	9.3e-05	2.44e-05	2.910000000000001e-05	2.63e-05	2.32e-05	2.65e-05	1.05e-05	6.5e-06	9.5e-06	1.2e-06	5e-07
2755	2755	2755	23665	3.6	0.02	0.26	10	35	30	60	1	3	0.006	0.001	0.086	0.001	0.83	0.016	0.0008558999999999	0.0008672	0.0009174	0.0011424	0.0011961	0.0012976	0.0005115	0.0003066	0.0002803	0.0002683	0.0001729	4.69e-05	4.89e-05	4.620000000000001e-05	4.83e-05	5.11e-05	2.05e-05	1.56e-05	1.15e-05	4.7e-06	3.1e-06
2757	2757	2757	23667	19.0	2.8	0.11	30	0	80	15	1	4	0.004	0.02	0.901	0.172	2.327	1.53	0.0016590999999999	0.0015665999999999	0.0015172	0.0024026	0.0027956	0.0049269	0.0024802	0.0013542	0.0011225	0.0011847	0.0013242	0.0003918	0.0003978	0.0004008999999999	0.0004065	0.0004524	0.0001829	0.0001517	0.0001325	2.910000000000001e-05	2.82e-05
2773	2773	2773	23685	4.4	0.04	0.17	15	0	80	30	1	2	0.006	0.001	0.102	0.003	0.94	0.033	0.0008763	0.0009599	0.001175	0.0018344	0.001906	0.0019953	0.0006108	0.0003454	0.0003132	0.0003013999999999	0.0001872	5.34e-05	5.350000000000001e-05	5.36e-05	5.41e-05	5.73e-05	2.09e-05	1.6800000000000002e-05	1.59e-05	3.700000000000001e-06	3.1e-06
2778	2778	2778	23693	4.9	1.0	0.256	25	15	50	15	1	4	0.006	0.018	0.148	0.061	1.004	0.546	0.0013994	0.0014599	0.0016563	0.0024691	0.0027015	0.0034832	0.0014522	0.0009026	0.0008243	0.0008077999999999	0.0005302	0.0001555	0.0001538	0.0001573	0.0001564	0.0001734	7.049999999999999e-05	5.99e-05	4.98e-05	9.7e-06	1.1e-05
2786	2786	2786	23705	1.3	0.04	0.296	25	35	50	15	1	4	0.008	0.001	0.052	0.003	0.441	0.016	0.0006071	0.0006432	0.0007503999999999	0.0010397	0.0010841	0.0011756	0.0004069	0.0002476	0.0002288	0.0002192	0.0001279	3.39e-05	3.72e-05	3.47e-05	3.87e-05	4.08e-05	9.7e-06	1.3699999999999998e-05	8.5e-06	3.4e-06	2.4e-06
2801	2801	2801	23722	3.0	0.3	0.158	30	15	10	15	1	5	0.0069999999999999	0.008	0.118	0.018	0.741	0.205	0.0012227	0.0012308	0.0012913	0.0017315	0.0017448	0.0018326	0.0006833999999999	0.0004107	0.0003755	0.0003622	0.000225	6.52e-05	6.59e-05	6.659999999999999e-05	6.96e-05	7.4e-05	2.81e-05	2.51e-05	2.29e-05	5e-06	5e-06
2806	2806	2806	23729	4.1	0.4	0.222	30	10	20	60	1	4	0.006	0.008	0.354	0.025	0.899	0.328	0.0008637	0.0007888999999999	0.0007005	0.0008657999999999	0.0008999	0.0010947	0.0005482999999999	0.0003438	0.0003083	0.0003075	0.0002418	7.4e-05	7.43e-05	7.48e-05	7.8e-05	8.420000000000001e-05	3.5700000000000014e-05	3.02e-05	2.62e-05	2.8e-06	5e-06
2810	2810	2810	23733	0.09	1.0	0.182	0	15	30	15	1	4	0.016	0.01	0.0069999999999999	0.061	0.084	0.957	0.0015776	0.001749	0.0022599	0.003406	0.0035474	0.0035513	0.001231	0.0007482	0.0006969	0.0006565	0.000392	0.0001144	0.0001109	0.0001143	0.0001131	0.0001200999999999	4.92e-05	4.1e-05	3.44e-05	8.5e-06	7.4999999999999985e-06
2818	2818	2818	23742	0.11	1.0	0.214	0	10	30	15	1	3	0.016	0.018	0.017	0.061	0.095	0.546	0.0013658	0.0015228	0.001997	0.0031095	0.0033304	0.0035402	0.0012878	0.0007786	0.0007269	0.0006892	0.0004157	0.0001237	0.0001228	0.0001232	0.000122	0.0001274	4.99e-05	4.8e-05	3.67e-05	1.07e-05	7.299999999999999e-06
2819	2819	2819	23743	0.72	0.9	0.132	30	0	60	15	1	4	0.01	0.012	0.044	0.055	0.306	0.738	0.0016679	0.0019076	0.0026117	0.0044881	0.0045628	0.0046421	0.0012849	0.000787	0.0007367	0.0007047	0.0004027	0.0001194	0.0001178	0.0001183	0.000126	0.000134	5.489999999999999e-05	4.42e-05	4.26e-05	8.599999999999999e-06	8.1e-06
2832	2832	2832	23759	0.36	0.3	0.236	30	0	10	30	1	5	0.012	0.014	0.034	0.018	0.199	0.123	0.0006345	0.0007047999999999	0.0009153	0.0014307	0.0014795	0.0015255	0.000482	0.0002877	0.0002743	0.0002595	0.0001491	4.31e-05	4.09e-05	4.14e-05	4.38e-05	4.57e-05	1.7899999999999998e-05	2.18e-05	1.28e-05	1.8e-06	3.1e-06
2838	2838	2838	23767	1.6	0.9	0.25	10	10	10	0	1	2	0.008	0.024	0.093	0.055	0.502	0.369	0.0009702	0.0011431	0.0016395	0.0030039	0.0033618	0.0039455	0.0013993	0.0008158999999999	0.000744	0.0007155	0.0004587	0.0001353	0.0001317	0.0001341999999999	0.0001333	0.0001441999999999	5.8e-05	5.21e-05	4.57e-05	1e-05	8.3e-06
2841	2841	2841	23772	0.38	1.5	0.258	10	0	30	30	1	3	0.012	0.012	0.03	0.092	0.206	1.23	0.0011668	0.0014102	0.0022162	0.0043737	0.0050043	0.0057784	0.0018879	0.0011317	0.0010585	0.0010029	0.0005993	0.0001785	0.0001745	0.0001761999999999	0.0001801	0.0001905	8.01e-05	6.659999999999999e-05	5.400000000000001e-05	1.18e-05	1.13e-05
2851	2851	2851	23787	0.09	1.3	0.148	5	20	30	30	1	4	0.016	0.018	0.015	0.08	0.084	0.711	0.0020239	0.0022513	0.0029379	0.0045287	0.0046782	0.0046807	0.0015885	0.0009663	0.0009082	0.0008588	0.0005113	0.0001501	0.0001478	0.0001473	0.000148	0.000158	6.61e-05	5.489999999999999e-05	5.09e-05	1.06e-05	9.3e-06
2857	2857	2857	23794	1.2	0.1	0.24	10	35	60	60	1	5	0.009	0.001	0.154	0.006	0.42	0.068	0.0006431	0.0006513999999999	0.0006905	0.0009296	0.0009673	0.001042	0.0004309	0.0002392	0.0002182	0.0002107	0.0001398	3.97e-05	3.94e-05	3.84e-05	3.81e-05	4.08e-05	1.51e-05	1.33e-05	1.11e-05	3.3e-06	2.4e-06
2862	2862	2862	23800	0.53	0.08	0.102	0	30	60	0	1	3	0.01	0.001	0.075	0.005	0.253	0.087	0.0009675	0.0010542	0.0012422	0.0017274	0.0016983	0.0014444	0.0003656	0.0001964	0.0001768	0.0001683	0.0001075	2.95e-05	2.62e-05	2.730000000000001e-05	2.82e-05	3.01e-05	1.2e-05	8.3e-06	9.2e-06	1.9e-06	2e-07
2872	2872	2872	23813	0.3	0.9	0.12	5	20	10	45	1	4	0.012	0.014	0.026	0.055	0.178	0.615	0.0017372	0.0020056	0.0028131	0.0047528	0.0047841	0.0043711	0.0012424	0.000737	0.0006874	0.0006483	0.0003875	0.0001133	0.0001117	0.0001132	0.0001068	0.0001194	4.93e-05	3.96e-05	3.59e-05	9.6e-06	7.1e-06
2884	2884	2884	23828	0.38	0.5	0.294	5	5	30	15	1	5	0.012	0.01	0.035	0.031	0.206	0.41	0.0006478	0.0007427	0.0010331	0.0017808	0.0019755	0.0021789	0.0007605	0.0004477	0.000417	0.0003935	0.0002384	7.13e-05	6.7e-05	6.68e-05	6.63e-05	7.06e-05	3.09e-05	2.42e-05	2.14e-05	5.9e-06	4e-06
2885	2885	2885	23829	0.24	0.1	0.252	5	20	60	60	1	4	0.012	0.001	0.028	0.006	0.155	0.027	0.0004314	0.0004927999999999	0.0006724999999999	0.001113	0.0011658	0.0010794	0.0002905	0.0001635	0.0001492	0.0001371	7.69e-05	1.94e-05	2.22e-05	2.4e-05	2.2e-05	2.26e-05	1.11e-05	8.5e-06	8.400000000000001e-06	1e-07	1.4e-06
2892	2892	2892	23837	1.5	0.4	0.3	25	10	30	15	1	4	0.008	0.01	0.074	0.025	0.482	0.273	0.0006963	0.0007569	0.000931	0.0014386	0.0015662	0.0018763	0.0006785	0.0004165	0.0003891	0.0003747	0.0002239	6.39e-05	6.29e-05	6.49e-05	6.579999999999999e-05	7.170000000000001e-05	2.51e-05	2.37e-05	2.32e-05	3e-06	4.4e-06
2895	2895	2895	23840	1.8	0.7	0.218	10	30	60	15	1	4	0.008	0.012	0.12	0.043	0.54	0.478	0.0011965	0.0012417	0.0013882	0.0020108	0.0021634	0.0025789	0.0009988	0.0006005	0.0005463999999999	0.00053	0.0003506	0.0001018	0.000101	0.0001017	0.0001025	0.000108	4.24e-05	3.63e-05	3.3e-05	7.400000000000001e-06	5.5e-06
2897	2897	2897	23843	0.33	0.06	0.166	15	25	30	15	1	2	0.012	0.001	0.019	0.004	0.189	0.033	0.0006905	0.0007936	0.0011025	0.0017739	0.0016977	0.0013701	0.0003334	0.0001865	0.0001744	0.0001634	9.29e-05	2.63e-05	2.7399999999999995e-05	2.59e-05	3.2200000000000003e-05	2.8000000000000006e-05	1.33e-05	7.200000000000001e-06	6.900000000000002e-06	9.000000000000002e-07	2e-07
2898	2898	2898	23844	0.79	1.2	0.182	0	0	10	45	1	5	0.01	0.035	0.036	0.074	0.324	0.328	0.0018271	0.0019984	0.0025041	0.0037575	0.0039632	0.0041693	0.0016381	0.0009944	0.000924	0.0008756	0.0005440999999999	0.0001608	0.0001597	0.0001585999999999	0.0001592	0.0001669	6.879999999999999e-05	5.820000000000001e-05	5.09e-05	1.11e-05	9.4e-06
2901	2901	2901	23847	0.09	0.8	0.1	10	20	50	45	1	5	0.016	0.014	0.016	0.049	0.084	0.546	0.0020072	0.0022471	0.0029372	0.0042342	0.00403	0.0034946	0.0010484	0.0006345	0.0005926	0.0005612999999999	0.0003326	9.52e-05	9.27e-05	9.54e-05	9.58e-05	0.0001023	4.01e-05	3.98e-05	3.2299999999999986e-05	6.900000000000002e-06	6.4e-06
2909	2909	2909	23860	55.0	4.7	0.124	10	20	80	60	1	5	0.003	0.02	4.315	0.289	4.498	2.569	0.0007589	0.0006716	0.0005884999999999	0.0008591	0.0009748	0.0014583	0.001765	0.0007637	0.000582	0.0006505	0.0021925	0.0006588	0.0006508999999999	0.0006483	0.0006538	0.000703	0.0002923	0.0002467	0.0002157	4.820000000000001e-05	4.36e-05
2912	2912	2912	23863	2.5	0.2	0.188	5	20	50	45	1	5	0.0069999999999999	0.003	0.106	0.012	0.662	0.1369999999999999	0.0008455	0.0008949	0.0010232999999999	0.0014842	0.0015413	0.0015776	0.0005644	0.0003185	0.0002881	0.0002759	0.0001759	5.03e-05	5.15e-05	4.91e-05	5.15e-05	5.12e-05	2.03e-05	1.74e-05	1.14e-05	4.2e-06	3.700000000000001e-06
2938	2938	2938	23901	2.7	1.3	0.8	25	5	70	30	1	5	0.0069999999999999	0.014	0.036	0.08	0.6940000000000001	0.888	0.0005304	0.0006142	0.0009018	0.0015438	0.0018144	0.0026189	0.0015654999999999	0.001086	0.0010325	0.0009909	0.0005795	0.0001686	0.0001720999999999	0.0001699	0.0001757	0.0001924	7.890000000000001e-05	6.69e-05	5.710000000000001e-05	1.17e-05	1.18e-05
2949	2949	2949	23915	0.21	1.1	0.282	0	25	50	45	1	4	0.014	0.014	0.02	0.068	0.142	0.7509999999999999	0.0013287	0.0014278	0.0017276	0.0024145	0.0025804	0.0028725	0.0012824	0.000815	0.0007635	0.0007246	0.0004451	0.0001330999999999	0.0001284	0.0001288	0.0001271	0.000136	5.75e-05	4.48e-05	4.44e-05	9.9e-06	6.8e-06
2950	2950	2950	23917	3.3	0.08	0.188	25	0	50	45	1	5	0.0069999999999999	0.001	0.149	0.005	0.7859999999999999	0.076	0.0007939	0.00083	0.0009308	0.0013649	0.0014261	0.0015518	0.000575	0.0003276	0.0002954	0.0002897	0.0001836	5.27e-05	5.53e-05	5.36e-05	5.3e-05	5.96e-05	2.14e-05	1.84e-05	1.89e-05	5.1e-06	3.2e-06
2952	2952	2952	23921	0.48	1.0	0.13	5	25	70	60	1	4	0.01	0.018	0.043	0.061	0.238	0.546	0.0022599	0.0023595	0.0026685	0.0036093	0.0036271	0.0036312	0.0013109	0.0008015	0.0007438	0.0007093	0.0004392	0.0001286	0.0001272	0.0001257	0.000129	0.0001351	5.6600000000000014e-05	4.3e-05	4.15e-05	9.2e-06	7.4999999999999985e-06
2953	2953	2953	23923	6.7	0.3	0.194	20	0	50	45	1	3	0.005	0.008	0.397	0.018	1.22	0.205	0.0006715	0.0006594999999999	0.0006609	0.0009221	0.0010708	0.0016147	0.0006498999999999	0.000343	0.000298	0.0002996	0.0002514	7.23e-05	7.159999999999999e-05	7.219999999999999e-05	7.140000000000001e-05	7.74e-05	2.78e-05	2.58e-05	2.380000000000001e-05	4.3e-06	4.2e-06
2959	2959	2959	23930	3.0	0.6	0.178	25	15	60	15	1	2	0.0069999999999999	0.012	0.118	0.037	0.741	0.41	0.0010782	0.0012182	0.001576	0.0026546	0.0028367	0.0032247	0.001049	0.0006071	0.0005551	0.0005392	0.0003396	9.78e-05	9.67e-05	9.95e-05	9.93e-05	0.0001088	4.45e-05	3.33e-05	3.41e-05	4.8e-06	6.5e-06
2962	2962	2962	23933	0.38	0.06	0.216	10	35	70	60	1	4	0.012	0.001	0.029	0.004	0.206	0.041	0.0007675	0.0007979	0.0008988	0.0011397	0.0011305	0.0010538	0.0003406	0.0001983	0.0001846	0.0001725	9.96e-05	2.88e-05	2.61e-05	2.71e-05	2.43e-05	3e-05	1.28e-05	8.8e-06	7.299999999999999e-06	2.1e-06	1.1e-06
2967	2967	2967	23938	130.0	4.4	0.298	20	10	20	30	1	4	0.002	0.028	1.739	0.271	7.667999999999998	1.804	0.001426	0.0013259	0.0012574	0.0019532	0.0022969	0.0042648	0.0027945	0.0015049	0.0012021	0.0013050999999999	0.0021891	0.0006613	0.0006612	0.0006624	0.0006737	0.0007344	0.0003027	0.000253	0.0002209	4.99e-05	4.5e-05
2973	2973	2973	23946	0.36	1.0	0.254	20	30	50	15	1	5	0.012	0.01	0.033	0.061	0.199	0.957	0.0008558	0.0010713	0.0017914	0.0038448	0.0042751	0.0045158	0.0013244	0.0007973	0.00075	0.0007106	0.0004145	0.0001212	0.0001211	0.0001222	0.0001204	0.0001344	5.400000000000001e-05	4.49e-05	3.82e-05	7.699999999999999e-06	8.2e-06
2982	2982	2982	23957	2.3	1.4	0.244	20	35	40	60	1	3	0.0069999999999999	0.01	0.078	0.086	0.628	1.339	0.0011561	0.0014027	0.0021596	0.0042689999999999	0.004927	0.0059968	0.0018487	0.0010955	0.0010126	0.0009758	0.0006034	0.0001756	0.0001746	0.0001740999999999	0.0001761999999999	0.0001936	7.68e-05	6.54e-05	5.770000000000001e-05	1.29e-05	1.2e-05
3003	3003	3003	23992	0.36	0.9	0.166	30	10	30	45	1	5	0.012	0.012	0.029	0.055	0.199	0.738	0.0013564	0.0015902	0.002322	0.0041825	0.0043093	0.0042934	0.0012333	0.0007578999999999	0.0007167	0.0006841	0.0003879	0.0001121	0.0001137	0.0001134	0.0001171	0.0001284999999999	5.15e-05	4.49e-05	3.96e-05	7.1e-06	8.1e-06
3011	3011	3011	24002	3.3	0.06	0.4	25	20	30	15	1	5	0.0069999999999999	0.001	0.128	0.004	0.7859999999999999	0.049	0.0004567	0.0005021	0.000627	0.000944	0.0010274	0.0012349	0.0005542	0.000334	0.0003058999999999	0.0002935	0.0001857	5.379999999999999e-05	5.37e-05	5.34e-05	5.51e-05	5.81e-05	2.39e-05	2.12e-05	1.93e-05	3e-06	2.3e-06
3016	3016	3016	24010	2.1	1.2	0.184	0	25	70	45	1	5	0.0069999999999999	0.012	0.111	0.074	0.594	0.984	0.0016196	0.0017572	0.0021431	0.0033827	0.0036769	0.0041503999999999	0.001673	0.0009645	0.0008773	0.0008487	0.0005624	0.0001661	0.0001587	0.0001585999999999	0.0001614	0.0001717	7.04e-05	6.05e-05	5.17e-05	1.44e-05	1.03e-05
3018	3018	3018	24014	0.27	0.4	0.19	10	25	60	45	1	3	0.012	0.01	0.0069999999999999	0.025	0.1669999999999999	0.273	0.0008623	0.0009915	0.0013903	0.0022839	0.0023298	0.0021272	0.0005931	0.0003511	0.0003301	0.0003075	0.0001743	4.760000000000001e-05	4.93e-05	4.91e-05	4.99e-05	5.3e-05	2.29e-05	2.07e-05	1.59e-05	1.6e-06	2.7000000000000004e-06
3023	3023	3023	24019	0.8	0.02	0.292	20	25	30	60	1	3	0.01	0.001	0.061	0.001	0.327	0.005	0.0004699	0.0005307	0.0007035	0.0011462	0.0012555	0.0013800999999999	0.0004047	0.000233	0.000214	0.0002045	0.0001195	3.45e-05	3.4200000000000005e-05	3.17e-05	3.39e-05	3.61e-05	1.46e-05	1.13e-05	8.5e-06	1.9e-06	2.8e-06
3029	3029	3029	24028	110.0	2.9	0.15	15	20	80	60	1	5	0.002	0.016	1.656	0.178	6.912999999999999	1.981	0.0011927	0.001092	0.0009976	0.0014777	0.0016817	0.0024601	0.0023254	0.0010764	0.0008554999999999	0.0009244	0.0015353	0.0004466	0.0004422	0.0004422	0.0004482	0.0004853	0.0002023	0.0001704	0.0001481	3.34e-05	2.92e-05
3036	3036	3036	24035	0.12	1.4	0.13	15	0	30	30	1	5	0.016	0.014	0.009	0.086	0.101	0.957	0.0025039	0.0026967	0.0032796999999999	0.0045144	0.0044896	0.0044042	0.0015888	0.0010004	0.0009443	0.0008955	0.0005214999999999	0.0001544	0.0001520999999999	0.000154	0.0001614	0.0001694	6.7e-05	5.7200000000000015e-05	5.15e-05	1.09e-05	1.03e-05
3040	3040	3040	24041	1.9	0.1	0.282	30	5	50	30	1	5	0.008	0.001	0.106	0.006	0.5579999999999999	0.0819999999999999	0.0006569	0.0006665	0.0007096	0.0009238	0.0009474	0.0010353	0.0004461	0.0002746	0.0002543	0.0002474	0.0001471	4.36e-05	4.48e-05	4.39e-05	4.13e-05	4.870000000000001e-05	2.11e-05	1.47e-05	1.26e-05	6e-07	1.4e-06
3042	3042	3042	24043	1.9	0.3	0.26	15	0	20	0	1	4	0.008	0.0069999999999999	0.157	0.018	0.5579999999999999	0.246	0.0007477	0.0007513999999999	0.0007827999999999	0.0010606	0.0011251	0.0013552999999999	0.0005767	0.000351	0.0003182	0.0003085	0.0002057	6.25e-05	6e-05	6.06e-05	6.4e-05	6.87e-05	2.58e-05	2.17e-05	1.7e-05	3.500000000000001e-06	3.500000000000001e-06
3045	3045	3045	24047	2.7	1.2	0.162	25	25	20	0	1	5	0.0069999999999999	0.014	0.212	0.074	0.6940000000000001	0.82	0.0017497	0.0017292	0.0017663	0.0024429	0.0025821	0.0030258	0.001465	0.0008767999999999	0.0007896	0.0007835	0.0005463999999999	0.0001579	0.0001608	0.0001579	0.0001647	0.0001791	7.049999999999999e-05	5.99e-05	5.51e-05	1.17e-05	1.14e-05
3052	3052	3052	24058	3.5	1.4	0.214	20	0	30	60	1	3	0.006	0.026	0.154	0.086	0.815	0.574	0.0016472	0.0017578	0.0020864	0.0031891	0.0036152	0.0047718999999999	0.0019134	0.0011300999999999	0.0010354	0.0010112	0.0006829	0.0001998	0.0002031	0.0002022	0.0002045	0.0002265	9.28e-05	7.879999999999999e-05	6.56e-05	1.31e-05	1.34e-05
3057	3057	3057	24064	0.2	1.4	0.3	25	30	10	60	1	2	0.014	0.014	0.01	0.086	0.138	0.957	0.0011797	0.0013652	0.0019333	0.0031628	0.0034355	0.0040275999999999	0.0015893	0.0010294	0.0009759	0.0009356	0.0005325	0.0001522	0.0001525	0.0001564999999999	0.0001557	0.0001733	7.03e-05	5.98e-05	5.12e-05	1.07e-05	1.09e-05
3062	3062	3062	24071	0.52	0.5	0.106	25	30	20	15	1	2	0.01	0.01	0.03	0.031	0.25	0.41	0.0018172	0.0019463	0.002295	0.003161	0.002968	0.0026511	0.0007534	0.0004529	0.000427	0.000407	0.0002329	6.790000000000001e-05	6.45e-05	6.579999999999999e-05	6.91e-05	7.63e-05	2.910000000000001e-05	2.61e-05	2.36e-05	4.3e-06	4.2e-06
3068	3068	3068	24080	3.5	0.04	0.198	0	0	40	45	1	3	0.006	0.001	0.13	0.003	0.815	0.016	0.0008448	0.0008468	0.0008757	0.0011433	0.001218	0.001377	0.0005086	0.0002847	0.0002578	0.0002476	0.0001694	4.98e-05	4.7e-05	4.55e-05	4.6e-05	4.96e-05	1.98e-05	1.57e-05	1.4499999999999997e-05	2.1e-06	3.500000000000001e-06
3072	3072	3072	24085	0.3	0.7	0.182	0	15	70	15	1	4	0.012	0.03	0.032	0.043	0.178	0.191	0.0012962	0.0014021	0.0017131	0.0024818	0.0025721	0.0026063	0.0009232	0.0005522999999999	0.0005122999999999	0.0004875	0.0002994	8.859999999999999e-05	8.51e-05	8.49e-05	8.92e-05	8.93e-05	3.75e-05	3.01e-05	2.84e-05	6.5e-06	4.8e-06
3074	3074	3074	24090	3.2	0.08	0.104	30	5	30	15	1	3	0.0069999999999999	0.001	0.248	0.005	0.7709999999999999	0.044	0.0011321	0.001019	0.0008749	0.0010302999999999	0.0010902999999999	0.0012867	0.0004786	0.0002759	0.0002447	0.0002429	0.0001756	4.9700000000000015e-05	5.16e-05	5.36e-05	5.33e-05	5.68e-05	1.95e-05	2.23e-05	1.58e-05	1.7e-06	2.7000000000000004e-06
3080	3080	3080	24096	0.21	0.7	0.098	0	10	40	15	1	5	0.014	0.012	0.014	0.043	0.142	0.478	0.0022216	0.0023451	0.0027149	0.0035048	0.0033034	0.0028113	0.0008982	0.0005392	0.0005003	0.0004718	0.0002814	8.35e-05	8.13e-05	8.05e-05	7.87e-05	8.540000000000003e-05	3.46e-05	2.72e-05	2.46e-05	5.5e-06	5e-06
3091	3091	3091	24107	0.47	1.5	0.144	10	35	30	45	1	3	0.01	0.018	0.044	0.092	0.235	0.82	0.0018874	0.0021814	0.0030589	0.0052302	0.0056071	0.005882	0.0018686	0.001117	0.0010413	0.0009881	0.0006094	0.0001793	0.0001754	0.0001749	0.0001767	0.0001893	8.190000000000001e-05	6.42e-05	5.6100000000000015e-05	1.3800000000000003e-05	1.17e-05
3106	3106	3106	24124	0.1	0.06	0.114	15	5	70	30	1	3	0.016	0.001	0.015	0.004	0.09	0.049	0.0010734	0.0011017999999999	0.0011637	0.0013053	0.0011534	0.0008749	0.0002325	0.0001357	0.0001219	0.0001153	6.43e-05	1.7199999999999998e-05	1.58e-05	1.7e-05	1.9e-05	1.77e-05	6.4e-06	6e-06	5.8e-06	0.0	1.9e-06
3108	3108	3108	24126	1.2	1.0	0.244	15	5	10	30	1	4	0.009	0.018	0.061	0.061	0.42	0.546	0.0009691	0.0011832	0.0018666	0.0038137	0.0042873999999999	0.0048918999999999	0.0014852	0.0008862999999999	0.0008243	0.0007834	0.0004773	0.0001406999999999	0.000139	0.0001413	0.0001413	0.0001527	6.14e-05	5e-05	4.49e-05	1.09e-05	9e-06
3117	3117	3117	24138	1.9	1.2	0.128	25	30	20	60	1	3	0.008	0.035	0.156	0.074	0.5579999999999999	0.328	0.0021193	0.0021248	0.0022171	0.0030051	0.0032387	0.0039305999999999	0.0015252	0.0009184	0.0008414999999999	0.0008247	0.0005581	0.0001623	0.0001646	0.0001649	0.0001696	0.0001847	7.49e-05	6.37e-05	5.400000000000001e-05	1.18e-05	1.13e-05
3120	3120	3120	24142	0.12	0.7	0.238	0	30	10	60	1	2	0.016	0.01	0.009	0.043	0.101	0.574	0.0007867	0.0009447	0.0014847	0.0028715	0.0031367	0.0030556	0.0009005	0.0005206	0.0004894999999999	0.0004602	0.0002731	7.780000000000001e-05	7.85e-05	7.7e-05	7.759999999999999e-05	7.929999999999999e-05	3.05e-05	2.85e-05	2.77e-05	6.8e-06	5.1e-06
3127	3127	3127	24153	2.2	0.08	0.234	5	5	70	15	1	4	0.0069999999999999	0.001	0.098	0.005	0.611	0.066	0.0006933	0.0007251	0.0008093999999999	0.0011538	0.0012183	0.0013516	0.0004745	0.000271	0.0002484	0.000241	0.0001514	4.44e-05	4.38e-05	4.05e-05	4.06e-05	4.44e-05	1.85e-05	1.2e-05	1.29e-05	1.7e-06	2.4e-06
3129	3129	3129	24155	62.0	3.4	0.296	0	5	30	60	1	5	0.003	0.02	0.6579999999999999	0.209	4.845	1.858	0.0019021	0.0019011	0.0019985	0.0030761	0.0035165	0.0049729	0.0037869	0.0019933	0.0016743	0.0017282	0.0017819	0.0005379	0.0005204	0.0005156	0.0005179	0.0005495	0.0002311	0.0001904	0.0001668	4.23e-05	3.28e-05
3133	3133	3133	24160	0.27	0.4	0.7	30	20	10	0	1	5	0.012	0.016	0.024	0.025	0.1669999999999999	0.1639999999999999	0.0002606	0.0002965	0.0004104	0.0006432	0.000726	0.0009469	0.0004915	0.0003292	0.0003119	0.0002985	0.0001712	4.650000000000001e-05	4.63e-05	4.820000000000001e-05	5.02e-05	5.3e-05	2.14e-05	1.7199999999999998e-05	1.5399999999999998e-05	3e-06	2.7000000000000004e-06
